id,X,Y,Z,formation
k7345,246617,6709951,41.948,kallio
k7346,246639,6709951,40.884,kallio
k7347,246661,6709951,40.706,kallio
k7348,246683,6709951,44.41,kallio
k7349,246705,6709951,49.205,kallio
k7350,246727,6709951,47.647,kallio
k7351,246749,6709951,43.318,kallio
k7352,246771,6709951,40.774,kallio
k7353,246793,6709951,38.162,kallio
k7354,246815,6709951,36.635,kallio
k7355,246903,6709951,38.463,kallio
k7356,246925,6709951,39.507,kallio
k7357,246947,6709951,41.158,kallio
k7358,246969,6709951,39.571,kallio
k7359,246991,6709951,38.873,kallio
k7360,247013,6709951,39.538,kallio
k7361,247035,6709951,40.52,kallio
k7362,247057,6709951,38.836,kallio
k7363,247079,6709951,40.137,kallio
k7364,247101,6709951,38.819,kallio
k7365,247123,6709951,38.814,kallio
k7366,247145,6709951,34.991,kallio
k7367,247167,6709951,33.535,kallio
k7368,246551,6709929,36.46,kallio
k7369,246573,6709929,38.801,kallio
k7370,246595,6709929,40.443,kallio
k7371,246617,6709929,40.946,kallio
k7372,246639,6709929,41.514,kallio
k7373,246661,6709929,42.747,kallio
k7374,246683,6709929,45.52,kallio
k7375,246705,6709929,46.04,kallio
k7376,246727,6709929,44.167,kallio
k7377,246749,6709929,41.091,kallio
k7378,246771,6709929,38.601,kallio
k7379,246793,6709929,37.454,kallio
k7380,246903,6709929,40.889,kallio
k7381,246925,6709929,40.646,kallio
k7382,246947,6709929,39.496,kallio
k7383,246969,6709929,38.944,kallio
k7384,246991,6709929,39.18,kallio
k7385,247013,6709929,41.656,kallio
k7386,247035,6709929,38.934,kallio
k7387,247057,6709929,37.291,kallio
k7388,247079,6709929,37.243,kallio
k7389,247101,6709929,36.147,kallio
k7390,247123,6709929,35.302,kallio
k7391,247145,6709929,33.836,kallio
k7392,247167,6709929,32.829,kallio
k7393,246551,6709907,35.7,kallio
k7394,246573,6709907,35.703,kallio
k7395,246595,6709907,37.965,kallio
k7396,246617,6709907,38.741,kallio
k7397,246639,6709907,39.677,kallio
k7398,246661,6709907,44.277,kallio
k7399,246683,6709907,43.664,kallio
k7400,246705,6709907,43.064,kallio
k7401,246727,6709907,42.527,kallio
k7402,246749,6709907,38.927,kallio
k7403,246771,6709907,38.361,kallio
k7404,246793,6709907,37.386,kallio
k7405,246881,6709907,39.856,kallio
k7406,246903,6709907,40.696,kallio
k7407,246925,6709907,38.994,kallio
k7408,246947,6709907,38.012,kallio
k7409,246969,6709907,37.122,kallio
k7410,246991,6709907,37.324,kallio
k7411,247013,6709907,39.161,kallio
k7412,247035,6709907,37.109,kallio
k7413,247057,6709907,35.593,kallio
k7414,247079,6709907,35.088,kallio
k7415,247101,6709907,34.372,kallio
k7416,247123,6709907,33.804,kallio
k7417,246551,6709885,34.339,kallio
k7418,246573,6709885,35.405,kallio
k7419,246595,6709885,36.544,kallio
k7420,246617,6709885,36.062,kallio
k7421,246639,6709885,37.531,kallio
k7422,246661,6709885,41.073,kallio
k7423,246683,6709885,40.947,kallio
k7424,246705,6709885,40.637,kallio
k7425,246727,6709885,40.155,kallio
k7426,246749,6709885,37.212,kallio
k7427,246771,6709885,36.559,kallio
k7428,246859,6709885,37.37,kallio
k7429,246881,6709885,40.424,kallio
k7430,246903,6709885,38.097,kallio
k7431,246925,6709885,36.826,kallio
k7432,246947,6709885,36.299,kallio
k7433,247013,6709885,35.015,kallio
k7434,247035,6709885,34.498,kallio
k7435,247057,6709885,34.168,kallio
k7436,246573,6709863,33.621,kallio
k7437,246595,6709863,33.563,kallio
k7438,246617,6709863,34.407,kallio
k7439,246639,6709863,35.896,kallio
k7440,246661,6709863,37.872,kallio
k7441,246683,6709863,38.08,kallio
k7442,246705,6709863,37.383,kallio
k7443,246727,6709863,36.777,kallio
k7444,246859,6709863,36.677,kallio
k7445,246881,6709863,38.01,kallio
k7446,246903,6709863,35.255,kallio
k7447,247495,6708425,35.766,kallio
k7448,247473,6708403,34.653,kallio
k7449,247495,6708403,34.872,kallio
k7450,247517,6708403,36.656,kallio
k7451,247539,6708403,37.306,kallio
k7452,247561,6708403,37.762,kallio
k7453,247583,6708403,37.262,kallio
k7454,247605,6708403,39.123,kallio
k7455,247627,6708403,38.434,kallio
k7456,247649,6708403,44.881,kallio
k7457,247451,6708381,34.162,kallio
k7458,247473,6708381,34.384,kallio
k7459,247495,6708381,35.584,kallio
k7460,247517,6708381,36.706,kallio
k7461,247539,6708381,37.7,kallio
k7462,247561,6708381,38.017,kallio
k7463,247583,6708381,38.114,kallio
k7464,247605,6708381,38.094,kallio
k7465,247627,6708381,40.985,kallio
k7466,247649,6708381,45.6,kallio
k7467,247429,6708359,30.977,kallio
k7468,247451,6708359,34.67,kallio
k7469,247473,6708359,34.449,kallio
k7470,247495,6708359,35.917,kallio
k7471,247517,6708359,36.567,kallio
k7472,247539,6708359,36.942,kallio
k7473,247561,6708359,33.828,kallio
k7474,247583,6708359,36.07,kallio
k7475,247605,6708359,40.2,kallio
k7476,247627,6708359,39.258,kallio
k7477,247649,6708359,44.492,kallio
k7478,247407,6708337,28.716,kallio
k7479,247429,6708337,32.529,kallio
k7480,247451,6708337,34.656,kallio
k7481,247473,6708337,34.953,kallio
k7482,247495,6708337,34.805,kallio
k7483,247517,6708337,35.529,kallio
k7484,247539,6708337,32.048,kallio
k7485,247561,6708337,29.987,kallio
k7486,247583,6708337,30.347,kallio
k7487,247605,6708337,36.871,kallio
k7488,247627,6708337,40.811,kallio
k7489,247649,6708337,45.044,kallio
k7490,247671,6708337,45.006,kallio
k7491,247407,6708315,29.815,kallio
k7492,247429,6708315,32.764,kallio
k7493,247451,6708315,34.417,kallio
k7494,247473,6708315,35.082,kallio
k7495,247495,6708315,34.747,kallio
k7496,247517,6708315,34.333,kallio
k7497,247539,6708315,30.972,kallio
k7498,247561,6708315,29.9,kallio
k7499,247583,6708315,29.983,kallio
k7500,247605,6708315,34.081,kallio
k7501,247627,6708315,41.286,kallio
k7502,247649,6708315,43.121,kallio
k7503,247671,6708315,46.666,kallio
k7504,247385,6708293,28.03,kallio
k7505,247407,6708293,30.913,kallio
k7506,247429,6708293,33.115,kallio
k7507,247451,6708293,34.317,kallio
k7508,247473,6708293,35.215,kallio
k7509,247495,6708293,35.905,kallio
k7510,247517,6708293,30.531,kallio
k7511,247539,6708293,30.531,kallio
k7512,247561,6708293,30.982,kallio
k7513,247583,6708293,30.128,kallio
k7514,247605,6708293,37.093,kallio
k7515,247627,6708293,41.331,kallio
k7516,247649,6708293,49.759,kallio
k7517,247671,6708293,48.982,kallio
k7518,247385,6708271,28.878,kallio
k7519,247407,6708271,31.515,kallio
k7520,247429,6708271,33.725,kallio
k7521,247451,6708271,35.653,kallio
k7522,247473,6708271,37.026,kallio
k7523,247495,6708271,35.149,kallio
k7524,247517,6708271,31.39,kallio
k7525,247539,6708271,32.216,kallio
k7526,247561,6708271,32.202,kallio
k7527,247583,6708271,38.934,kallio
k7528,247605,6708271,42.361,kallio
k7529,247627,6708271,48.469,kallio
k7530,247649,6708271,49.844,kallio
k7531,247671,6708271,49.821,kallio
k7532,247385,6708249,29.94,kallio
k7533,247407,6708249,32.888,kallio
k7534,247429,6708249,34.649,kallio
k7535,247451,6708249,37.323,kallio
k7536,247473,6708249,39.754,kallio
k7537,247495,6708249,40.9,kallio
k7538,247517,6708249,41.985,kallio
k7539,247539,6708249,41.667,kallio
k7540,247561,6708249,35.03,kallio
k7541,247583,6708249,45.515,kallio
k7542,247605,6708249,51.534,kallio
k7543,247627,6708249,52.582,kallio
k7544,247649,6708249,50.21,kallio
k7545,247671,6708249,50.171,kallio
k7546,247693,6708249,48.422,kallio
k7547,247385,6708227,30.105,kallio
k7548,247407,6708227,33.577,kallio
k7549,247429,6708227,35.246,kallio
k7550,247451,6708227,38.926,kallio
k7551,247473,6708227,41.158,kallio
k7552,247495,6708227,41.095,kallio
k7553,247517,6708227,42.006,kallio
k7554,247539,6708227,42.365,kallio
k7555,247561,6708227,43.613,kallio
k7556,247583,6708227,50.726,kallio
k7557,247605,6708227,51.134,kallio
k7558,247627,6708227,50.728,kallio
k7559,247649,6708227,50.067,kallio
k7560,247671,6708227,49.953,kallio
k7561,247693,6708227,50.3,kallio
k7562,247385,6708205,31.782,kallio
k7563,247407,6708205,34.148,kallio
k7564,247429,6708205,36.61,kallio
k7565,247451,6708205,39.854,kallio
k7566,247473,6708205,41.345,kallio
k7567,247495,6708205,41.457,kallio
k7568,247517,6708205,42.065,kallio
k7569,247539,6708205,44.898,kallio
k7570,247561,6708205,47.224,kallio
k7571,247583,6708205,51.674,kallio
k7572,247605,6708205,51.214,kallio
k7573,247627,6708205,52.913,kallio
k7574,247649,6708205,50.713,kallio
k7575,247671,6708205,47.828,kallio
k7576,247693,6708205,49.643,kallio
k7577,247715,6708205,33.558,kallio
k7578,247385,6708183,32.067,kallio
k7579,247407,6708183,34.477,kallio
k7580,247429,6708183,37.054,kallio
k7581,247451,6708183,40.028,kallio
k7582,247473,6708183,40.922,kallio
k7583,247495,6708183,41.867,kallio
k7584,247517,6708183,42.495,kallio
k7585,247539,6708183,43.013,kallio
k7586,247561,6708183,46.488,kallio
k7587,247583,6708183,51.47,kallio
k7588,247605,6708183,51.235,kallio
k7589,247627,6708183,50.494,kallio
k7590,247649,6708183,47.816,kallio
k7591,247671,6708183,45.733,kallio
k7592,247693,6708183,46.46,kallio
k7593,247715,6708183,44.267,kallio
k7594,247737,6708183,30.419,kallio
k7595,247363,6708161,28.751,kallio
k7596,247385,6708161,32.137,kallio
k7597,247407,6708161,35.204,kallio
k7598,247429,6708161,38.115,kallio
k7599,247451,6708161,39.238,kallio
k7600,247473,6708161,40.738,kallio
k7601,247495,6708161,40.797,kallio
k7602,247517,6708161,42.326,kallio
k7603,247539,6708161,43.028,kallio
k7604,247561,6708161,49.194,kallio
k7605,247583,6708161,50.236,kallio
k7606,247605,6708161,50.383,kallio
k7607,247627,6708161,50.117,kallio
k7608,247649,6708161,45.104,kallio
k7609,247671,6708161,44.198,kallio
k7610,247693,6708161,43.77,kallio
k7611,247715,6708161,44.421,kallio
k7612,247737,6708161,40.256,kallio
k7613,247385,6708139,30.119,kallio
k7614,247407,6708139,35.57,kallio
k7615,247429,6708139,38.187,kallio
k7616,247451,6708139,38.762,kallio
k7617,247473,6708139,39.771,kallio
k7618,247495,6708139,40.292,kallio
k7619,247517,6708139,41.511,kallio
k7620,247539,6708139,45.945,kallio
k7621,247561,6708139,48.265,kallio
k7622,247583,6708139,49.831,kallio
k7623,247605,6708139,49.584,kallio
k7624,247627,6708139,45.651,kallio
k7625,247649,6708139,42.78,kallio
k7626,247671,6708139,42.755,kallio
k7627,247693,6708139,42.203,kallio
k7628,247715,6708139,42.117,kallio
k7629,247385,6708117,28.473,kallio
k7630,247407,6708117,33.986,kallio
k7631,247429,6708117,38.333,kallio
k7632,247451,6708117,38.095,kallio
k7633,247473,6708117,37.933,kallio
k7634,247495,6708117,38.756,kallio
k7635,247517,6708117,39.862,kallio
k7636,247539,6708117,40.167,kallio
k7637,247561,6708117,37.992,kallio
k7638,247583,6708117,43.606,kallio
k7639,247605,6708117,42.84,kallio
k7640,247627,6708117,40.332,kallio
k7641,247649,6708117,39.951,kallio
k7642,247671,6708117,39.927,kallio
k7643,247693,6708117,41.044,kallio
k7644,247715,6708117,36.927,kallio
k7645,247407,6708095,30.8,kallio
k7646,247429,6708095,38.449,kallio
k7647,247451,6708095,38.563,kallio
k7648,247473,6708095,37.618,kallio
k7649,247495,6708095,37.568,kallio
k7650,247517,6708095,38.536,kallio
k7651,247539,6708095,34.434,kallio
k7652,247561,6708095,34.643,kallio
k7653,247583,6708095,35.334,kallio
k7654,247605,6708095,36.521,kallio
k7655,247627,6708095,37.945,kallio
k7656,247693,6708095,39.528,kallio
k7657,247715,6708095,38.633,kallio
k7658,247407,6708073,27.773,kallio
k7659,247429,6708073,35.847,kallio
k7660,247451,6708073,37.788,kallio
k7661,247473,6708073,36.839,kallio
k7662,247495,6708073,36.425,kallio
k7663,247517,6708073,37.586,kallio
k7664,247539,6708073,34.463,kallio
k7665,247561,6708073,34.241,kallio
k7666,247693,6708073,35.69,kallio
k7667,247715,6708073,38.271,kallio
k7668,247429,6708051,29.421,kallio
k7669,247451,6708051,34.818,kallio
k7670,247473,6708051,35.819,kallio
k7671,247495,6708051,35.848,kallio
k7672,247517,6708051,37.141,kallio
k7673,247429,6708029,27.404,kallio
k7674,247451,6708029,27.663,kallio
k7675,247599,6710275,46.343,kallio
k7676,247621,6710275,45.918,kallio
k7677,247643,6710275,43.931,kallio
k7678,247665,6710275,40.676,kallio
k7679,247533,6710253,50.34,kallio
k7680,247555,6710253,51.312,kallio
k7681,247577,6710253,51.572,kallio
k7682,247599,6710253,50.586,kallio
k7683,247621,6710253,49.543,kallio
k7684,247643,6710253,48.943,kallio
k7685,247665,6710253,43.989,kallio
k7686,247445,6710231,49.896,kallio
k7687,247467,6710231,49.877,kallio
k7688,247489,6710231,50.678,kallio
k7689,247511,6710231,51.778,kallio
k7690,247533,6710231,53.419,kallio
k7691,247555,6710231,53.611,kallio
k7692,247577,6710231,53.04,kallio
k7693,247599,6710231,51.449,kallio
k7694,247621,6710231,50.692,kallio
k7695,247643,6710231,50.799,kallio
k7696,247665,6710231,46.377,kallio
k7697,247379,6710209,44.083,kallio
k7698,247401,6710209,47.156,kallio
k7699,247423,6710209,50.07,kallio
k7700,247445,6710209,51.457,kallio
k7701,247467,6710209,51.354,kallio
k7702,247489,6710209,51.992,kallio
k7703,247511,6710209,52.764,kallio
k7704,247533,6710209,53.203,kallio
k7705,247555,6710209,54.217,kallio
k7706,247577,6710209,52.655,kallio
k7707,247599,6710209,50.533,kallio
k7708,247621,6710209,50.036,kallio
k7709,247643,6710209,48.068,kallio
k7710,247665,6710209,43.93,kallio
k7711,247357,6710187,41.904,kallio
k7712,247379,6710187,47.877,kallio
k7713,247401,6710187,49.399,kallio
k7714,247423,6710187,50.543,kallio
k7715,247445,6710187,50.981,kallio
k7716,247467,6710187,50.982,kallio
k7717,247489,6710187,51.217,kallio
k7718,247511,6710187,51.352,kallio
k7719,247533,6710187,51.907,kallio
k7720,247555,6710187,52.231,kallio
k7721,247577,6710187,50.674,kallio
k7722,247599,6710187,49.03,kallio
k7723,247621,6710187,48.147,kallio
k7724,247643,6710187,45.941,kallio
k7725,247335,6710165,33.315,kallio
k7726,247357,6710165,47.253,kallio
k7727,247379,6710165,48.203,kallio
k7728,247401,6710165,51.228,kallio
k7729,247423,6710165,50.263,kallio
k7730,247445,6710165,49.862,kallio
k7731,247467,6710165,49.477,kallio
k7732,247489,6710165,49.242,kallio
k7733,247511,6710165,49.214,kallio
k7734,247533,6710165,49.054,kallio
k7735,247555,6710165,49.38,kallio
k7736,247577,6710165,48.993,kallio
k7737,247599,6710165,48.22,kallio
k7738,247621,6710165,45.778,kallio
k7739,247335,6710143,38.367,kallio
k7740,247357,6710143,48.913,kallio
k7741,247379,6710143,51.229,kallio
k7742,247401,6710143,51.781,kallio
k7743,247423,6710143,49.617,kallio
k7744,247445,6710143,49.126,kallio
k7745,247467,6710143,48.163,kallio
k7746,247489,6710143,47.751,kallio
k7747,247511,6710143,47.992,kallio
k7748,247533,6710143,48.126,kallio
k7749,247555,6710143,48.026,kallio
k7750,247577,6710143,47.55,kallio
k7751,247599,6710143,46.532,kallio
k7752,247313,6710121,32.634,kallio
k7753,247335,6710121,38.822,kallio
k7754,247357,6710121,48.593,kallio
k7755,247379,6710121,51.879,kallio
k7756,247401,6710121,53.437,kallio
k7757,247423,6710121,50.086,kallio
k7758,247445,6710121,49.086,kallio
k7759,247467,6710121,47.083,kallio
k7760,247489,6710121,46.513,kallio
k7761,247511,6710121,47.002,kallio
k7762,247533,6710121,46.699,kallio
k7763,247555,6710121,46.388,kallio
k7764,247577,6710121,46.095,kallio
k7765,247313,6710099,33.38,kallio
k7766,247335,6710099,41.328,kallio
k7767,247357,6710099,48.125,kallio
k7768,247379,6710099,50.557,kallio
k7769,247401,6710099,52.296,kallio
k7770,247423,6710099,50.676,kallio
k7771,247445,6710099,49.396,kallio
k7772,247467,6710099,47.924,kallio
k7773,247489,6710099,46.233,kallio
k7774,247511,6710099,46.172,kallio
k7775,247533,6710099,46.183,kallio
k7776,247555,6710099,45.677,kallio
k7777,247577,6710099,45.994,kallio
k7778,247313,6710077,37.534,kallio
k7779,247335,6710077,45.04,kallio
k7780,247357,6710077,48.191,kallio
k7781,247379,6710077,49.564,kallio
k7782,247401,6710077,50.639,kallio
k7783,247423,6710077,50.401,kallio
k7784,247445,6710077,50.111,kallio
k7785,247467,6710077,48.421,kallio
k7786,247489,6710077,46.98,kallio
k7787,247511,6710077,45.911,kallio
k7788,247533,6710077,45.094,kallio
k7789,247555,6710077,44.762,kallio
k7790,247291,6710055,33.387,kallio
k7791,247313,6710055,39.282,kallio
k7792,247335,6710055,45.886,kallio
k7793,247357,6710055,48.539,kallio
k7794,247379,6710055,49.922,kallio
k7795,247401,6710055,50.161,kallio
k7796,247423,6710055,49.722,kallio
k7797,247445,6710055,49.014,kallio
k7798,247467,6710055,48.193,kallio
k7799,247489,6710055,47.05,kallio
k7800,247511,6710055,44.894,kallio
k7801,247533,6710055,43.988,kallio
k7802,247291,6710033,35.276,kallio
k7803,247313,6710033,42.972,kallio
k7804,247335,6710033,48.145,kallio
k7805,247357,6710033,49.136,kallio
k7806,247379,6710033,50.456,kallio
k7807,247401,6710033,50.674,kallio
k7808,247423,6710033,49.805,kallio
k7809,247445,6710033,49.052,kallio
k7810,247467,6710033,47.748,kallio
k7811,247489,6710033,45.895,kallio
k7812,247511,6710033,44.597,kallio
k7813,247533,6710033,43.34,kallio
k7814,247291,6710011,36.739,kallio
k7815,247313,6710011,43.117,kallio
k7816,247335,6710011,46.546,kallio
k7817,247357,6710011,48.564,kallio
k7818,247379,6710011,49.642,kallio
k7819,247401,6710011,50.547,kallio
k7820,247423,6710011,50.12,kallio
k7821,247445,6710011,48.356,kallio
k7822,247467,6710011,47.857,kallio
k7823,247489,6710011,46.127,kallio
k7824,247511,6710011,45.572,kallio
k7825,247533,6710011,44.135,kallio
k7826,247291,6709989,39.52,kallio
k7827,247313,6709989,41.809,kallio
k7828,247335,6709989,44.329,kallio
k7829,247357,6709989,46.208,kallio
k7830,247379,6709989,46.257,kallio
k7831,247401,6709989,47.517,kallio
k7832,247423,6709989,47.7,kallio
k7833,247445,6709989,46.5,kallio
k7834,247467,6709989,45.773,kallio
k7835,247489,6709989,44.646,kallio
k7836,247511,6709989,45.4,kallio
k7837,247291,6709967,36.958,kallio
k7838,247313,6709967,38.875,kallio
k7839,247335,6709967,41.235,kallio
k7840,247357,6709967,42.414,kallio
k7841,247379,6709967,43.507,kallio
k7842,247401,6709967,44.405,kallio
k7843,247423,6709967,44.664,kallio
k7844,247445,6709967,43.741,kallio
k7845,247467,6709967,43.155,kallio
k7846,247489,6709967,42.676,kallio
k7847,247269,6709945,32.358,kallio
k7848,247291,6709945,34.371,kallio
k7849,247817,6710339,47.54,kallio
k7850,247839,6710339,46.044,kallio
k7851,247861,6710339,45.441,kallio
k7852,247883,6710339,44.369,kallio
k7853,247817,6710317,46.061,kallio
k7854,247839,6710317,44.54,kallio
k7855,247861,6710317,43.984,kallio
k7856,247883,6710317,42.425,kallio
k7857,247861,6710295,42.961,kallio
k7858,247731,6710225,40.387,kallio
k7859,247753,6710225,41.184,kallio
k7860,247775,6710225,40.15,kallio
k7861,247731,6710203,41.621,kallio
k7862,247753,6710203,42.061,kallio
k7863,247775,6710203,40.453,kallio
k7864,247731,6710181,40.979,kallio
k7865,247753,6710181,41.643,kallio
k7866,247775,6710181,41.542,kallio
k7867,247731,6710159,41.216,kallio
k7868,247753,6710159,41.602,kallio
k7869,247775,6710159,41.821,kallio
k7870,247797,6710159,41.28,kallio
k7871,247709,6710137,44.684,kallio
k7872,247731,6710137,45.506,kallio
k7873,247753,6710137,45.508,kallio
k7874,247775,6710137,43.501,kallio
k7875,247797,6710137,44.962,kallio
k7876,247687,6710115,39.218,kallio
k7877,247709,6710115,46.55,kallio
k7878,247731,6710115,49.119,kallio
k7879,247753,6710115,49.859,kallio
k7880,247775,6710115,48.965,kallio
k7881,247797,6710115,50.475,kallio
k7882,247819,6710115,46.317,kallio
k7883,247841,6710115,45.685,kallio
k7884,247863,6710115,45.902,kallio
k7885,247709,6710093,45.378,kallio
k7886,247731,6710093,49.511,kallio
k7887,247753,6710093,49.986,kallio
k7888,247775,6710093,49.84,kallio
k7889,247797,6710093,51.703,kallio
k7890,247819,6710093,51.948,kallio
k7891,247841,6710093,50.563,kallio
k7892,247863,6710093,49.421,kallio
k7893,247885,6710093,44.03,kallio
k7894,247709,6710071,44.137,kallio
k7895,247731,6710071,47.371,kallio
k7896,247753,6710071,49.127,kallio
k7897,247775,6710071,49.56,kallio
k7898,247797,6710071,50.788,kallio
k7899,247819,6710071,51.462,kallio
